order_id,order_region,market,shipping_mode,total_line_items,total_item_units,total_order_value,actual_shipping_days,scheduled_shipping_days,max_lead_time_variance,is_late_delivery,complexity_bucket
65137,Western Europe,Europe,Second Class,4,7.0,1154.9,3,2,1,1,Medium Complexity (3-4)
62980,Southern Europe,Europe,Second Class,5,12.0,766.19,6,2,4,1,High Complexity (5+)
68948,Northern Europe,Europe,Second Class,1,1.0,29.53,4,2,2,1,Single Item (1)
69116,Western Europe,Europe,Second Class,1,1.0,23.31,2,2,0,0,Single Item (1)
57757,Central America,LATAM,Second Class,5,16.0,942.78,3,2,1,1,High Complexity (5+)
9082,Caribbean,LATAM,Second Class,5,8.0,667.47,3,2,1,1,High Complexity (5+)
4901,Central America,LATAM,Second Class,3,3.0,577.97,2,2,0,0,Medium Complexity (3-4)
58087,South America,LATAM,Second Class,4,5.0,720.33,3,2,1,1,Medium Complexity (3-4)
59971,Central America,LATAM,Second Class,1,1.0,103.74,2,2,0,0,Single Item (1)
72839,Oceania,Pacific Asia,Second Class,1,1.0,81.87,5,2,3,1,Single Item (1)
23728,Eastern Asia,Pacific Asia,Second Class,2,6.0,348.45,4,2,2,1,Low Complexity (2)
77128,Southeast Asia,Pacific Asia,Second Class,1,1.0,161.87,4,2,2,1,Single Item (1)
27512,Oceania,Pacific Asia,Second Class,1,1.0,45.0,3,2,1,1,Single Item (1)
71931,Eastern Asia,Pacific Asia,Second Class,1,1.0,527.25,2,2,0,0,Single Item (1)
72067,Southeast Asia,Pacific Asia,Second Class,1,1.0,479.32,3,2,1,1,Single Item (1)
30610,Oceania,Pacific Asia,Second Class,3,6.0,641.93,6,2,4,1,Medium Complexity (3-4)
20829,South Asia,Pacific Asia,Second Class,5,7.0,1104.93,5,2,3,1,High Complexity (5+)
74050,Oceania,Pacific Asia,Second Class,1,1.0,27.35,6,2,4,1,Single Item (1)
43988,South Asia,Pacific Asia,Second Class,3,4.0,397.34,4,2,2,1,Medium Complexity (3-4)
71855,Southeast Asia,Pacific Asia,Second Class,1,1.0,505.95,6,2,4,1,Single Item (1)
36768,West of USA,USCA,Second Class,2,6.0,390.95,4,2,2,1,Low Complexity (2)
36612,South of  USA,USCA,Second Class,4,12.0,848.3,3,2,1,1,Medium Complexity (3-4)
39628,East of USA,USCA,Second Class,3,4.0,552.65,4,2,2,1,Medium Complexity (3-4)
19007,Southern Europe,Europe,Second Class,2,5.0,198.37,3,2,1,1,Low Complexity (2)
53411,South America,LATAM,Second Class,5,16.0,1198.83,2,2,0,0,High Complexity (5+)
29757,Eastern Asia,Pacific Asia,Second Class,3,10.0,381.68,3,2,1,1,Medium Complexity (3-4)
12147,Western Europe,Europe,Second Class,2,4.0,343.97,3,2,1,1,Low Complexity (2)
8198,South America,LATAM,Second Class,3,8.0,434.13,4,2,2,1,Medium Complexity (3-4)
35758,West of USA,USCA,Second Class,2,7.0,317.31,4,2,2,1,Low Complexity (2)
18440,Western Europe,Europe,Second Class,2,9.0,443.5,6,2,4,1,Low Complexity (2)
6172,Central America,LATAM,Second Class,3,10.0,500.88,3,2,1,1,Medium Complexity (3-4)
28152,Eastern Asia,Pacific Asia,Second Class,1,4.0,208.77,3,2,1,1,Single Item (1)
45168,West Asia,Pacific Asia,Second Class,2,7.0,294.47,4,2,2,1,Low Complexity (2)
47909,Central Africa,Africa,Standard Class,1,1.0,54.97,5,4,1,1,Single Item (1)
48494,North Africa,Africa,Standard Class,2,2.0,405.07,5,4,1,1,Low Complexity (2)
43634,West Africa,Africa,Standard Class,4,4.0,294.95,5,4,1,1,Medium Complexity (3-4)
65042,Western Europe,Europe,Standard Class,2,2.0,294.48,3,4,-1,0,Low Complexity (2)
62772,Southern Europe,Europe,First Class,5,12.0,933.39,2,1,1,1,High Complexity (5+)
45638,West Africa,Africa,Standard Class,3,3.0,632.16,4,4,0,0,Medium Complexity (3-4)
8491,Central America,LATAM,Standard Class,4,5.0,528.31,2,4,-2,0,Medium Complexity (3-4)
888,Caribbean,LATAM,Standard Class,2,2.0,250.44,4,4,0,0,Low Complexity (2)
59391,Central America,LATAM,Standard Class,4,13.0,704.87,2,4,-2,0,Medium Complexity (3-4)
64944,Western Europe,Europe,Standard Class,3,6.0,533.47,5,4,1,1,Medium Complexity (3-4)
64906,Western Europe,Europe,Second Class,5,12.0,998.98,2,2,0,0,High Complexity (5+)
65497,Southern Europe,Europe,Second Class,1,1.0,115.19,3,2,1,1,Single Item (1)
60934,Central America,LATAM,Standard Class,5,12.0,895.49,5,4,1,1,High Complexity (5+)
13167,Western Europe,Europe,First Class,5,6.0,818.78,2,1,1,1,High Complexity (5+)
67121,Western Europe,Europe,Standard Class,1,1.0,103.94,2,4,-2,0,Single Item (1)
65339,Northern Europe,Europe,First Class,5,5.0,666.94,2,1,1,1,High Complexity (5+)
66436,Western Europe,Europe,Standard Class,3,3.0,640.06,2,4,-2,0,Medium Complexity (3-4)
64072,Western Europe,Europe,Standard Class,1,1.0,134.99,3,4,-1,0,Single Item (1)
63636,Western Europe,Europe,Second Class,3,7.0,422.94,2,2,0,0,Medium Complexity (3-4)
64592,Western Europe,Europe,First Class,3,9.0,687.88,2,1,1,1,Medium Complexity (3-4)
76199,Southeast Asia,Pacific Asia,Standard Class,1,1.0,11.08,5,4,1,1,Single Item (1)
76166,South Asia,Pacific Asia,Standard Class,1,1.0,11.42,2,4,-2,0,Single Item (1)
76152,Southeast Asia,Pacific Asia,Standard Class,1,1.0,9.46,3,4,-1,0,Single Item (1)
76139,Oceania,Pacific Asia,Standard Class,1,1.0,10.16,5,4,1,1,Single Item (1)
76132,Eastern Asia,Pacific Asia,Standard Class,1,1.0,8.66,3,4,-1,0,Single Item (1)
76090,Southeast Asia,Pacific Asia,Standard Class,1,1.0,10.96,6,4,2,1,Single Item (1)
76076,Southeast Asia,Pacific Asia,Standard Class,1,1.0,11.42,2,4,-2,0,Single Item (1)
76067,Southeast Asia,Pacific Asia,Standard Class,1,1.0,10.16,3,4,-1,0,Single Item (1)
76066,Southeast Asia,Pacific Asia,Standard Class,1,1.0,10.04,2,4,-2,0,Single Item (1)
76042,Eastern Asia,Pacific Asia,Standard Class,1,1.0,8.66,3,4,-1,0,Single Item (1)
76016,South Asia,Pacific Asia,Standard Class,1,1.0,10.73,2,4,-2,0,Single Item (1)
76007,Oceania,Pacific Asia,Second Class,1,1.0,9.23,3,2,1,1,Single Item (1)
75990,Oceania,Pacific Asia,Standard Class,1,1.0,9.46,6,4,2,1,Single Item (1)
75966,Southeast Asia,Pacific Asia,Standard Class,1,1.0,11.19,2,4,-2,0,Single Item (1)
75960,Southeast Asia,Pacific Asia,Standard Class,1,1.0,10.39,6,4,2,1,Single Item (1)
75956,Oceania,Pacific Asia,Second Class,1,1.0,9.69,2,2,0,0,Single Item (1)
75946,Oceania,Pacific Asia,First Class,1,1.0,10.96,2,1,1,1,Single Item (1)
75943,South Asia,Pacific Asia,Standard Class,1,1.0,10.5,4,4,0,0,Single Item (1)
73453,Eastern Asia,Pacific Asia,Standard Class,1,1.0,9.46,4,4,0,0,Single Item (1)
73443,Oceania,Pacific Asia,Standard Class,1,1.0,10.73,4,4,0,0,Single Item (1)
73427,Southeast Asia,Pacific Asia,Standard Class,1,1.0,10.96,3,4,-1,0,Single Item (1)
73424,Eastern Asia,Pacific Asia,Standard Class,1,1.0,10.5,5,4,1,1,Single Item (1)
73409,Oceania,Pacific Asia,First Class,1,1.0,10.96,2,1,1,1,Single Item (1)
73398,Eastern Asia,Pacific Asia,Same Day,1,1.0,9.23,0,0,0,0,Single Item (1)
73366,Eastern Asia,Pacific Asia,Same Day,1,1.0,9.81,1,0,1,1,Single Item (1)
73363,Southeast Asia,Pacific Asia,First Class,1,1.0,9.46,2,1,1,1,Single Item (1)
73333,Eastern Asia,Pacific Asia,Standard Class,1,1.0,10.39,4,4,0,0,Single Item (1)
73324,Southeast Asia,Pacific Asia,First Class,1,1.0,11.54,2,1,1,1,Single Item (1)
73320,Eastern Asia,Pacific Asia,Standard Class,1,1.0,11.08,6,4,2,1,Single Item (1)
73307,Southeast Asia,Pacific Asia,Second Class,1,1.0,8.66,3,2,1,1,Single Item (1)
73285,South Asia,Pacific Asia,First Class,1,1.0,11.19,2,1,1,1,Single Item (1)
73261,Eastern Asia,Pacific Asia,Standard Class,1,1.0,10.39,2,4,-2,0,Single Item (1)
73254,Southeast Asia,Pacific Asia,Standard Class,1,1.0,9.23,5,4,1,1,Single Item (1)
73250,Oceania,Pacific Asia,Standard Class,1,1.0,11.31,6,4,2,1,Single Item (1)
68551,Western Europe,Europe,Second Class,2,2.0,553.97,2,2,0,0,Low Complexity (2)
68046,Western Europe,Europe,Second Class,5,13.0,1445.9,2,2,0,0,High Complexity (5+)
67664,Northern Europe,Europe,Standard Class,4,4.0,679.35,5,4,1,1,Medium Complexity (3-4)
67420,Western Europe,Europe,Standard Class,1,1.0,188.99,6,4,2,1,Single Item (1)
67374,Western Europe,Europe,First Class,4,11.0,766.89,2,1,1,1,Medium Complexity (3-4)
66455,Western Europe,Europe,Second Class,2,2.0,297.88,6,2,4,1,Low Complexity (2)
66356,Western Europe,Europe,First Class,3,4.0,360.48,2,1,1,1,Medium Complexity (3-4)
66347,Western Europe,Europe,Standard Class,1,1.0,199.99,3,4,-1,0,Single Item (1)
66088,Southern Europe,Europe,First Class,2,2.0,576.97,2,1,1,1,Low Complexity (2)
66071,Western Europe,Europe,Standard Class,1,1.0,167.99,2,4,-2,0,Single Item (1)
65841,Western Europe,Europe,Second Class,1,1.0,179.99,2,2,0,0,Single Item (1)
65466,Southern Europe,Europe,First Class,5,12.0,1331.89,2,1,1,1,High Complexity (5+)
65356,Northern Europe,Europe,First Class,3,8.0,573.94,2,1,1,1,Medium Complexity (3-4)
65322,Western Europe,Europe,First Class,4,8.0,1056.9,2,1,1,1,Medium Complexity (3-4)
65146,Northern Europe,Europe,Second Class,4,5.0,852.74,2,2,0,0,Medium Complexity (3-4)
65038,Western Europe,Europe,Second Class,4,6.0,710.95,4,2,2,1,Medium Complexity (3-4)
63762,Western Europe,Europe,Second Class,4,7.0,408.46,3,2,1,1,Medium Complexity (3-4)
63596,Northern Europe,Europe,First Class,1,1.0,149.99,2,1,1,1,Single Item (1)
63304,Western Europe,Europe,Second Class,1,1.0,165.99,5,2,3,1,Single Item (1)
63008,Western Europe,Europe,Same Day,1,1.0,195.99,1,0,1,1,Single Item (1)
62453,Northern Europe,Europe,First Class,3,7.0,478.99,2,1,1,1,Medium Complexity (3-4)
62340,Northern Europe,Europe,Standard Class,1,1.0,185.99,6,4,2,1,Single Item (1)
62225,Western Europe,Europe,First Class,4,9.0,747.93,2,1,1,1,Medium Complexity (3-4)
61441,South America,LATAM,First Class,3,7.0,521.98,2,1,1,1,Medium Complexity (3-4)
61132,Central America,LATAM,Standard Class,4,6.0,562.83,3,4,-1,0,Medium Complexity (3-4)
61086,Central America,LATAM,Second Class,3,8.0,478.72,2,2,0,0,Medium Complexity (3-4)
60577,South America,LATAM,Standard Class,1,1.0,179.99,3,4,-1,0,Single Item (1)
60478,Central America,LATAM,First Class,5,14.0,857.48,2,1,1,1,High Complexity (5+)
60410,South America,LATAM,Same Day,4,9.0,552.38,1,0,1,1,Medium Complexity (3-4)
60023,South America,LATAM,Standard Class,2,2.0,220.58,4,4,0,0,Low Complexity (2)
59482,South America,LATAM,Standard Class,2,4.0,346.96,3,4,-1,0,Low Complexity (2)
59001,Central America,LATAM,Standard Class,3,4.0,444.76,2,4,-2,0,Medium Complexity (3-4)
58774,Central America,LATAM,Standard Class,3,5.0,446.44,5,4,1,1,Medium Complexity (3-4)
57321,Central America,LATAM,Second Class,1,1.0,185.99,2,2,0,0,Single Item (1)
57150,Caribbean,LATAM,Standard Class,2,4.0,308.45,6,4,2,1,Low Complexity (2)
56946,South America,LATAM,Standard Class,5,13.0,967.27,2,4,-2,0,High Complexity (5+)
56847,Central America,LATAM,Standard Class,2,2.0,218.98,3,4,-1,0,Low Complexity (2)
56221,Caribbean,LATAM,Standard Class,1,1.0,197.99,2,4,-2,0,Single Item (1)
56185,Caribbean,LATAM,First Class,2,2.0,291.38,2,1,1,1,Low Complexity (2)
56162,South America,LATAM,Standard Class,4,11.0,658.84,3,4,-1,0,Medium Complexity (3-4)
55158,Central America,LATAM,Second Class,5,11.0,767.96,4,2,2,1,High Complexity (5+)
55039,Caribbean,LATAM,Standard Class,1,1.0,165.99,5,4,1,1,Single Item (1)
54959,South America,LATAM,Second Class,3,6.0,401.89,5,2,3,1,Medium Complexity (3-4)
54818,Central America,LATAM,Second Class,4,7.0,508.66,4,2,2,1,Medium Complexity (3-4)
54402,Caribbean,LATAM,Same Day,2,2.0,355.98,0,0,0,0,Low Complexity (2)
53960,Central America,LATAM,Standard Class,1,1.0,179.99,6,4,2,1,Single Item (1)
53488,South America,LATAM,Same Day,1,1.0,169.99,1,0,1,1,Single Item (1)
53194,Central America,LATAM,Same Day,4,9.0,707.24,0,0,0,0,Medium Complexity (3-4)
52737,Central America,LATAM,Second Class,1,1.0,181.99,3,2,1,1,Single Item (1)
52611,Central America,LATAM,Same Day,1,1.0,188.99,1,0,1,1,Single Item (1)
1226,Central America,LATAM,Standard Class,2,7.0,372.53,2,4,-2,0,Low Complexity (2)
53585,Caribbean,LATAM,Standard Class,4,17.0,736.5,6,4,2,1,Medium Complexity (3-4)
59429,Central America,LATAM,Standard Class,1,3.0,158.37,5,4,1,1,Single Item (1)
25424,Oceania,Pacific Asia,Standard Class,2,8.0,403.46,5,4,1,1,Low Complexity (2)
32477,East of USA,USCA,Standard Class,2,8.0,584.92,3,4,-1,0,Low Complexity (2)
39816,East of USA,USCA,Standard Class,2,5.0,338.94,2,4,-2,0,Low Complexity (2)
36183,South of  USA,USCA,Standard Class,4,13.0,714.22,4,4,0,0,Medium Complexity (3-4)
40829,East of USA,USCA,Standard Class,4,12.0,893.63,5,4,1,1,Medium Complexity (3-4)
50860,West Africa,Africa,Standard Class,3,10.0,903.9,6,4,2,1,Medium Complexity (3-4)
53227,South America,LATAM,Standard Class,1,4.0,95.97,3,4,-1,0,Single Item (1)
49168,West Asia,Pacific Asia,Standard Class,1,4.0,196.77,4,4,0,0,Single Item (1)
51278,West Asia,Pacific Asia,Standard Class,4,19.0,810.34,4,4,0,0,Medium Complexity (3-4)
40398,US Center,USCA,Standard Class,2,8.0,443.46,4,4,0,0,Low Complexity (2)
33542,West of USA,USCA,Standard Class,1,4.0,203.97,3,4,-1,0,Single Item (1)
51335,Central America,LATAM,Standard Class,1,5.0,217.5,6,4,2,1,Single Item (1)
2513,Central America,LATAM,Standard Class,3,8.0,700.91,4,4,0,0,Medium Complexity (3-4)
21931,South Asia,Pacific Asia,Standard Class,1,5.0,207.5,2,4,-2,0,Single Item (1)
41909,West Africa,Africa,First Class,4,9.0,402.27,2,1,1,1,Medium Complexity (3-4)
69581,Southern Europe,Europe,First Class,1,1.0,370.67,2,1,1,1,Single Item (1)
68316,Western Europe,Europe,First Class,5,9.0,1367.01,2,1,1,1,High Complexity (5+)
70378,Western Europe,Europe,First Class,1,1.0,349.96,2,1,1,1,Single Item (1)
65794,Western Europe,Europe,First Class,3,4.0,267.73,2,1,1,1,Medium Complexity (3-4)
68261,Southern Europe,Europe,First Class,4,13.0,906.84,2,1,1,1,Medium Complexity (3-4)
12522,Western Europe,Europe,First Class,2,5.0,474.98,2,1,1,1,Low Complexity (2)
5123,Central America,LATAM,First Class,2,5.0,321.96,2,1,1,1,Low Complexity (2)
59469,Central America,LATAM,First Class,3,7.0,286.5,2,1,1,1,Medium Complexity (3-4)
1573,Central America,LATAM,First Class,4,7.0,765.44,2,1,1,1,Medium Complexity (3-4)
3114,Central America,LATAM,First Class,4,8.0,1019.3,2,1,1,1,Medium Complexity (3-4)
23175,Southeast Asia,Pacific Asia,First Class,2,6.0,590.93,2,1,1,1,Low Complexity (2)
23157,Southeast Asia,Pacific Asia,First Class,2,2.0,581.97,2,1,1,1,Low Complexity (2)
75376,Oceania,Pacific Asia,First Class,1,1.0,258.04,2,1,1,1,Single Item (1)
37105,South of  USA,USCA,First Class,4,5.0,737.73,2,1,1,1,Medium Complexity (3-4)
65337,Western Europe,Europe,First Class,2,7.0,386.33,2,1,1,1,Low Complexity (2)
33311,South of  USA,USCA,First Class,4,14.0,775.48,2,1,1,1,Medium Complexity (3-4)
40971,US Center,USCA,First Class,1,4.0,194.0,2,1,1,1,Single Item (1)
10549,Western Europe,Europe,Standard Class,2,2.0,274.48,5,4,1,1,Low Complexity (2)
13827,Western Europe,Europe,Standard Class,1,1.0,103.99,3,4,-1,0,Single Item (1)
64824,Southern Europe,Europe,Standard Class,1,1.0,29.99,5,4,1,1,Single Item (1)
10381,Northern Europe,Europe,Standard Class,2,2.0,484.97,2,4,-2,0,Low Complexity (2)
14672,Western Europe,Europe,Standard Class,1,1.0,290.98,3,4,-1,0,Single Item (1)
61666,Northern Europe,Europe,Standard Class,2,2.0,572.96,2,4,-2,0,Low Complexity (2)
68588,Southern Europe,Europe,Standard Class,1,1.0,248.98,4,4,0,0,Single Item (1)
69148,Western Europe,Europe,Standard Class,1,1.0,30.15,4,4,0,0,Single Item (1)
70865,Western Europe,Europe,Standard Class,1,1.0,209.89,6,4,2,1,Single Item (1)
7393,Central America,LATAM,Standard Class,4,4.0,556.0,4,4,0,0,Medium Complexity (3-4)
55072,Central America,LATAM,Standard Class,1,1.0,95.99,3,4,-1,0,Single Item (1)
60544,South America,LATAM,Standard Class,1,1.0,116.99,5,4,1,1,Single Item (1)
880,Central America,LATAM,Standard Class,4,4.0,888.44,6,4,2,1,Medium Complexity (3-4)
8628,Central America,LATAM,Standard Class,1,1.0,38.79,4,4,0,0,Single Item (1)
534,Central America,LATAM,Standard Class,1,1.0,37.5,5,4,1,1,Single Item (1)
52730,South America,LATAM,Standard Class,1,1.0,283.48,6,4,2,1,Single Item (1)
53241,Central America,LATAM,Standard Class,1,1.0,272.98,2,4,-2,0,Single Item (1)
56080,Central America,LATAM,Standard Class,3,3.0,203.88,6,4,2,1,Medium Complexity (3-4)
4839,Central America,LATAM,Standard Class,1,1.0,335.98,5,4,1,1,Single Item (1)
693,Central America,LATAM,Standard Class,1,1.0,248.98,4,4,0,0,Single Item (1)
72937,Oceania,Pacific Asia,Standard Class,1,1.0,70.9,3,4,-1,0,Single Item (1)
72933,Oceania,Pacific Asia,Standard Class,1,1.0,63.3,4,4,0,0,Single Item (1)
75245,Southeast Asia,Pacific Asia,Standard Class,1,1.0,249.08,6,4,2,1,Single Item (1)
12527,Western Europe,Europe,Second Class,3,6.0,603.94,3,2,1,1,Medium Complexity (3-4)
12524,Western Europe,Europe,Second Class,5,11.0,720.38,5,2,3,1,High Complexity (5+)
12240,Western Europe,Europe,Second Class,5,8.0,658.02,6,2,4,1,High Complexity (5+)
11817,Southern Europe,Europe,First Class,2,3.0,263.37,2,1,1,1,Low Complexity (2)
11029,Western Europe,Europe,Standard Class,3,4.0,714.95,5,4,1,1,Medium Complexity (3-4)
10999,Western Europe,Europe,Standard Class,1,1.0,165.99,5,4,1,1,Single Item (1)
10648,Western Europe,Europe,Second Class,4,8.0,1112.82,4,2,2,1,Medium Complexity (3-4)
10458,Southern Europe,Europe,Standard Class,1,1.0,199.99,4,4,0,0,Single Item (1)
10435,Western Europe,Europe,Standard Class,1,1.0,193.99,6,4,2,1,Single Item (1)
9846,Central America,LATAM,Second Class,4,9.0,676.0,2,2,0,0,Medium Complexity (3-4)
9621,South America,LATAM,First Class,2,6.0,461.95,2,1,1,1,Low Complexity (2)
9574,Caribbean,LATAM,Second Class,5,8.0,841.62,5,2,3,1,High Complexity (5+)
9088,Central America,LATAM,Same Day,3,3.0,674.95,1,0,1,1,Medium Complexity (3-4)
8766,South America,LATAM,Second Class,2,2.0,361.98,2,2,0,0,Low Complexity (2)
8165,Caribbean,LATAM,Second Class,1,1.0,149.99,6,2,4,1,Single Item (1)
7991,Caribbean,LATAM,Standard Class,1,1.0,195.99,2,4,-2,0,Single Item (1)
7981,Central America,LATAM,Second Class,5,15.0,1042.41,2,2,0,0,High Complexity (5+)
6794,South America,LATAM,Second Class,5,5.0,991.93,5,2,3,1,High Complexity (5+)
59676,Central America,LATAM,Standard Class,3,7.0,541.92,2,4,-2,0,Medium Complexity (3-4)
47446,Canada,USCA,Standard Class,4,12.0,938.43,2,4,-2,0,Medium Complexity (3-4)
38117,US Center,USCA,Standard Class,3,7.0,284.45,3,4,-1,0,Medium Complexity (3-4)
17169,Western Europe,Europe,First Class,2,5.0,263.96,2,1,1,1,Low Complexity (2)
59044,Central America,LATAM,First Class,2,6.0,341.94,2,1,1,1,Low Complexity (2)
466,Central America,LATAM,First Class,5,5.0,758.54,2,1,1,1,High Complexity (5+)
23553,Southeast Asia,Pacific Asia,First Class,2,3.0,143.97,2,1,1,1,Low Complexity (2)
38890,East of USA,USCA,First Class,2,2.0,410.82,2,1,1,1,Low Complexity (2)
9024,Caribbean,LATAM,Same Day,2,6.0,584.94,1,0,1,1,Low Complexity (2)
48744,Central Africa,Africa,Second Class,2,2.0,467.97,5,2,3,1,Low Complexity (2)
25746,South Asia,Pacific Asia,Second Class,5,7.0,739.14,2,2,0,0,High Complexity (5+)
24427,Southeast Asia,Pacific Asia,Second Class,5,7.0,1330.43,3,2,1,1,High Complexity (5+)
50930,Canada,USCA,Second Class,1,2.0,77.58,6,2,4,1,Single Item (1)
46265,North Africa,Africa,Second Class,1,4.0,168.0,6,2,4,1,Single Item (1)
34383,US Center,USCA,Second Class,1,5.0,165.96,4,2,2,1,Single Item (1)
49768,North Africa,Africa,Standard Class,4,14.0,645.65,4,4,0,0,Medium Complexity (3-4)
50518,North Africa,Africa,Standard Class,5,16.0,1092.49,4,4,0,0,High Complexity (5+)
17575,Western Europe,Europe,Standard Class,4,14.0,897.89,6,4,2,1,Medium Complexity (3-4)
577,Central America,LATAM,Standard Class,2,2.0,146.68,3,4,-1,0,Low Complexity (2)
3890,Central America,LATAM,Standard Class,3,5.0,333.22,6,4,2,1,Medium Complexity (3-4)
51767,South America,LATAM,Standard Class,5,13.0,645.49,3,4,-1,0,High Complexity (5+)
31021,Oceania,Pacific Asia,Standard Class,5,6.0,604.56,2,4,-2,0,High Complexity (5+)
22599,Oceania,Pacific Asia,Standard Class,3,7.0,883.92,5,4,1,1,Medium Complexity (3-4)
32329,East of USA,USCA,Standard Class,2,6.0,266.84,5,4,1,1,Low Complexity (2)
34897,West of USA,USCA,Standard Class,5,13.0,1048.82,3,4,-1,0,High Complexity (5+)
19975,Western Europe,Europe,Standard Class,2,3.0,309.79,6,4,2,1,Low Complexity (2)
65692,Western Europe,Europe,Same Day,1,5.0,232.5,1,0,1,1,Single Item (1)
50936,East Africa,Africa,Second Class,4,4.0,426.79,2,2,0,0,Medium Complexity (3-4)
43906,West Africa,Africa,Second Class,5,9.0,351.31,2,2,0,0,High Complexity (5+)
70566,Western Europe,Europe,Second Class,1,1.0,1275.0,2,2,0,0,Single Item (1)
16601,Western Europe,Europe,Second Class,3,5.0,291.95,2,2,0,0,Medium Complexity (3-4)
19075,Northern Europe,Europe,Second Class,5,8.0,1002.71,6,2,4,1,High Complexity (5+)
18843,Western Europe,Europe,Second Class,5,9.0,1214.21,4,2,2,1,High Complexity (5+)
63197,Western Europe,Europe,Second Class,5,11.0,996.28,3,2,1,1,High Complexity (5+)
67946,Western Europe,Europe,Second Class,3,6.0,417.6,2,2,0,0,Medium Complexity (3-4)
11071,Southern Europe,Europe,Second Class,4,7.0,576.42,2,2,0,0,Medium Complexity (3-4)
65156,Western Europe,Europe,Second Class,2,2.0,391.97,2,2,0,0,Low Complexity (2)
18581,Western Europe,Europe,Second Class,3,6.0,911.93,2,2,0,0,Medium Complexity (3-4)
64733,Western Europe,Europe,Second Class,1,1.0,272.98,4,2,2,1,Single Item (1)
18735,Western Europe,Europe,Second Class,5,11.0,1515.87,6,2,4,1,High Complexity (5+)
71541,Northern Europe,Europe,Second Class,1,1.0,139.72,2,2,0,0,Single Item (1)
57655,Central America,LATAM,Second Class,4,12.0,593.89,6,2,4,1,Medium Complexity (3-4)
4969,Central America,LATAM,Second Class,2,2.0,256.08,5,2,3,1,Low Complexity (2)
3188,Central America,LATAM,Second Class,3,5.0,378.33,4,2,2,1,Medium Complexity (3-4)
8256,Central America,LATAM,Second Class,2,2.0,480.87,2,2,0,0,Low Complexity (2)
1051,Caribbean,LATAM,Second Class,1,1.0,116.99,2,2,0,0,Single Item (1)
